,name,locality,state,address,rating,text
1211,Chan Specialist Clinic,Johor Bahru,Johor,"<span class=""street-address"">99, Jalan Keris 1</span>, <span class=""extended-address"">Taman Sri Tebrau</span>, <span class=""postal-code"">80050</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,Very unprofessional and pathetic. Will not recommend to anyone. Wonder where he qualified from. Think he needs a shrink himself. Heard shrinks land up institutionalised themselves and think he’s leading there.
1212,Chan Specialist Clinic,Johor Bahru,Johor,"<span class=""street-address"">99, Jalan Keris 1</span>, <span class=""extended-address"">Taman Sri Tebrau</span>, <span class=""postal-code"">80050</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Dr Chan has no patience. I regretted seeing him. Perhaps he only cares for getting more money from patients. Please go to other Psychiatrists, like Dr Jeyarajah near Larkin."
1213,Chan Specialist Clinic,Johor Bahru,Johor,"<span class=""street-address"">99, Jalan Keris 1</span>, <span class=""extended-address"">Taman Sri Tebrau</span>, <span class=""postal-code"">80050</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"If you choose to be a doctor, especially a psychiatrist , u must always prepare listening to the patients. Explain the things clearly and b patient. Otherwise just quit, close the clinic dun make patients suffer more."
1214,Chan Specialist Clinic,Johor Bahru,Johor,"<span class=""street-address"">99, Jalan Keris 1</span>, <span class=""extended-address"">Taman Sri Tebrau</span>, <span class=""postal-code"">80050</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,Unprofessional and didn’t giv any patience to listen.
1215,Hospital Permai Johor Bahru,Johor Bahru,Johor,"<span class=""street-address"">Persiaran Kempas Baru</span>, <span class=""extended-address"">Kempas Banjaran</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",4,Ppv covid 19 center
1216,Hospital Permai Johor Bahru,Johor Bahru,Johor,"<span class=""street-address"">Persiaran Kempas Baru</span>, <span class=""extended-address"">Kempas Banjaran</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",4,Good hospital.👍🏻
1217,Hospital Permai Johor Bahru,Johor Bahru,Johor,"<span class=""street-address"">Persiaran Kempas Baru</span>, <span class=""extended-address"">Kempas Banjaran</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Any of the problem happend regarding by the problem they have and cannot settle,they can bring the pation for Doctor appoinment with the Date."
1218,Hospital Permai Johor Bahru,Johor Bahru,Johor,"<span class=""street-address"">Persiaran Kempas Baru</span>, <span class=""extended-address"">Kempas Banjaran</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,May covid-19 go away
1219,Hospital Permai Johor Bahru,Johor Bahru,Johor,"<span class=""street-address"">Persiaran Kempas Baru</span>, <span class=""extended-address"">Kempas Banjaran</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Easy to use
1220,Klinik Pakar Jimmy,Johor Bahru,Johor,"<span class=""street-address"">Jalan Harimau Tarum</span>, <span class=""extended-address"">Taman Abad</span>, <span class=""postal-code"">80300</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Great doctor, reasonable and sound advice."
1221,Klinik Pakar Jimmy,Johor Bahru,Johor,"<span class=""street-address"">Jalan Harimau Tarum</span>, <span class=""extended-address"">Taman Abad</span>, <span class=""postal-code"">80300</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"If can, I will give zero star! Worst experience with this kind of horibble attitude from this doctor (full of threatening sound). Only consultantion fee is about rm 200 without any medicine. He had relocated to city plaza."
1222,Klinik Pakar Jimmy,Johor Bahru,Johor,"<span class=""street-address"">Jalan Harimau Tarum</span>, <span class=""extended-address"">Taman Abad</span>, <span class=""postal-code"">80300</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Doctors and nurses have no sense of responsibility! The clinic did not open without notifying the patient, and the phone could not be reached! Didn't say when to open it!"
1223,Klinik Pakar Jimmy,Johor Bahru,Johor,"<span class=""street-address"">Jalan Harimau Tarum</span>, <span class=""extended-address"">Taman Abad</span>, <span class=""postal-code"">80300</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Bad, doctor can't do it! 180. I didn't take the medicine, and I had to go to the hospital for an examination"
1224,Arquila ժՏʍ-ѵ Psychology Consultant,Johor Bahru,Johor,"<span class=""street-address"">2, Jalan Mata Kucing</span>, <span class=""extended-address"">Kampung Pasir</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"I don’t have much experience when it comes to psychologist, but I can say for sure that Miss Arquila is the best at what she’s doing. She truly cares for all her patient and is more than willing to go above and beyond to help them. Every session with her is always comfortable as she’s not judgemental and she doesn’t invalidate my experiences and feelings. Miss Arquila is a very empathetic person, it was never a problem for me to open up or reach out to her for help. Most importantly is that she maintains professionalism at the highest level. For someone that struggles with social anxiety at times, I find her professionalism to be very helpful. Getting her consultation will not be a waste in any way. It is honestly so worth it for your mental health."
1225,Arquila ժՏʍ-ѵ Psychology Consultant,Johor Bahru,Johor,"<span class=""street-address"">2, Jalan Mata Kucing</span>, <span class=""extended-address"">Kampung Pasir</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,I could not describe it in words how grateful I am to actually have her as my therapist. She has been so so helpful in my mental health recovering journey and I couldnt ask for more. She validates my feelings and makes me see things in different perspective. 11/10 recommend 🤣❤️
1226,Arquila ժՏʍ-ѵ Psychology Consultant,Johor Bahru,Johor,"<span class=""street-address"">2, Jalan Mata Kucing</span>, <span class=""extended-address"">Kampung Pasir</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,honestly she’s basically the best.Dr really help me to improve my life and calm my mental illness.And it’s nice to reach someone for help.She’s like my best friend after I reached for help 
1227,Arquila ժՏʍ-ѵ Psychology Consultant,Johor Bahru,Johor,"<span class=""street-address"">2, Jalan Mata Kucing</span>, <span class=""extended-address"">Kampung Pasir</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"At the end of my sixth session with the therapist,  I feel calmer and can handle my anxiety better than before. The therapist always assure me that what i feel is not wrong. She validate my feeling. Totally recommended.  You will not feel alone in your journey to get better."
1228,Arquila ժՏʍ-ѵ Psychology Consultant,Johor Bahru,Johor,"<span class=""street-address"">2, Jalan Mata Kucing</span>, <span class=""extended-address"">Kampung Pasir</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Her service is very great and recommended. She heard my expression of feelings thoroughly and answered all my enquiries about my sickness. At the end of the day, i found my way to live on my life because of her help 👍👍"
1229,Klinik Kaunseling Penawar,Johor Bahru,Johor,"<span class=""street-address"">125, Jalan Perisai</span>, <span class=""extended-address"">Taman Sri Tebrau</span>, <span class=""postal-code"">80500</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,I'm looking for Dr. Ramly's new clinic. Is it still there or is it gone.
1230,Klinik Dr. Mahmud Jb,Johor Bahru,Johor,"<span class=""street-address"">83F, Jalan Trus</span>, <span class=""extended-address"">Bandar Johor Bahru</span>, <span class=""postal-code"">80000</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Very good DR
1231,Klinik Dr. Mahmud Jb,Johor Bahru,Johor,"<span class=""street-address"">83F, Jalan Trus</span>, <span class=""extended-address"">Bandar Johor Bahru</span>, <span class=""postal-code"">80000</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"This clinic is a God send for those with opiods afflictions. With simple and hassle free procedure AND affordable price for replacement therapy, we are most grateful to you Dr.Mahmud. God Bless You and staffs. Selamat Hari Hari. + Hari Raya."
1232,Klinik Dr. Mahmud Jb,Johor Bahru,Johor,"<span class=""street-address"">83F, Jalan Trus</span>, <span class=""extended-address"">Bandar Johor Bahru</span>, <span class=""postal-code"">80000</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Very informative and helpful, price also reasonable."
1233,Klinik Dr. Mahmud Jb,Johor Bahru,Johor,"<span class=""street-address"">83F, Jalan Trus</span>, <span class=""extended-address"">Bandar Johor Bahru</span>, <span class=""postal-code"">80000</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,General Practitioner and addiction treatment centre with counseling. Friendly staff dan nurses with experience Doktor Incharge.
1234,Klinik Dr. Mahmud Jb,Johor Bahru,Johor,"<span class=""street-address"">83F, Jalan Trus</span>, <span class=""extended-address"">Bandar Johor Bahru</span>, <span class=""postal-code"">80000</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Specialist in drug rehab...
1235,Lsy Healthcare,Ulu Tiram,Johor,"<span class=""street-address"">19, Jalan Tanjong 3</span>, <span class=""extended-address"">Taman Desa Cemerlang</span>, <span class=""postal-code"">81800</span> <span class=""locality"">Ulu Tiram</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Professional and expert therapist provide excellent therapy.
1236,Soul Garden Counselling,Johor Bahru,Johor,"<span class=""street-address"">4-02, Jalan Setia Tropika 1/24</span>, <span class=""extended-address"">Taman Setia Tropika</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Seldom write review, but this time would express my gratitude towards Ms Yeoh. Appreciate admin Ms Yeoh for picking up the phone and answering all my doubt last night although it was shown that is a rest day in the centre. But really thankful for Ms Yeoh because of her  understanding and thoughtful for willing to answer my doubts of related questions, then only i know psychiatrist and counsellor is a different thing and how was counselling service function and clear my doubt of whether i should make a move or not, she is indeed encouraging. And I really feel ease even a short 20 min conversation with her.

She touched my heart, deep inside, understanding my concern as a mother and hardships of being a full time woman. Will have a chat with my son and make appointment with this centre soon after.  Salute for this centre, the admin is professional enough to handle my emotion. Looking forward to meet the counsellor.

Side note: This centre require an appointment in order to meet the counsellor( meanwhile is not a call centre service)."
1237,Soul Garden Counselling,Johor Bahru,Johor,"<span class=""street-address"">4-02, Jalan Setia Tropika 1/24</span>, <span class=""extended-address"">Taman Setia Tropika</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Went to visit last week. I feel much more better right now. Counsellor is very helpful, listen to me even when I cry so hard, yet could understand my situation and figure out what I did not say. Experience in handling my situation. Thank you for the listening ear.

Suggest to those who want to go for counselling session, make appointment earlier (maybe day before) as I call it that day and asked for immediate appointment, but they are a full schedule on that day already, so arrange me on the other days. But still overall very satisfy for their understanding and try to arrange fastest slot for me."
1238,Soul Garden Counselling,Johor Bahru,Johor,"<span class=""street-address"">4-02, Jalan Setia Tropika 1/24</span>, <span class=""extended-address"">Taman Setia Tropika</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Good service
1239,Soul Garden Counselling,Johor Bahru,Johor,"<span class=""street-address"">4-02, Jalan Setia Tropika 1/24</span>, <span class=""extended-address"">Taman Setia Tropika</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Very empathetic and supportive counselor. My brother seems to improve a lot after attending few session.  But they might to service the aircon over there, feel quite hot in the afternoon."
1240,Soul Garden Counselling,Johor Bahru,Johor,"<span class=""street-address"">4-02, Jalan Setia Tropika 1/24</span>, <span class=""extended-address"">Taman Setia Tropika</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,Inexperience in dealing with University student case. We didn't feel helpful after all.
1241,Tan Children's Clinic,Johor Bahru,Johor,"2nd Floor, Komplek Tun Abdul Razak, <span class=""street-address"">Jalan Wong Ah Fook</span>, <span class=""extended-address"">Bandar Johor Bahru</span>, <span class=""postal-code"">80000</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Very good and experienced doctor
1242,Orchid Family Polyclinic,Johor Bahru,Johor,"<span class=""street-address"">50, Jalan Serampang</span>, <span class=""extended-address"">Taman Pelangi</span>, <span class=""postal-code"">80400</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Get my vaccination here , nurse and doctor super friendly,very patient to explain and answer questions 👍"
1243,Orchid Family Polyclinic,Johor Bahru,Johor,"<span class=""street-address"">50, Jalan Serampang</span>, <span class=""extended-address"">Taman Pelangi</span>, <span class=""postal-code"">80400</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Came here for my daughter's second covid shot. Nice, cleaned and quiet place. The environment does not feel like typical clinics."
1244,Orchid Family Polyclinic,Johor Bahru,Johor,"<span class=""street-address"">50, Jalan Serampang</span>, <span class=""extended-address"">Taman Pelangi</span>, <span class=""postal-code"">80400</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Dr Henry is kind, knowledgeable, patient, courteous and forthright. He explains all options thoroughly and in layman terms. The clinic is located conveniently near the customs and there are even reserved parking lots for emergencies. I would recommend Orchid Family Polyclinic in a heartbeat."
1245,Orchid Family Polyclinic,Johor Bahru,Johor,"<span class=""street-address"">50, Jalan Serampang</span>, <span class=""extended-address"">Taman Pelangi</span>, <span class=""postal-code"">80400</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"The doctor and staff are very friendly, kind and patient. The environment was also very comfortable that made me almost fall asleep 🤣It's a great experience although I was injured 😆"
1246,Orchid Family Polyclinic,Johor Bahru,Johor,"<span class=""street-address"">50, Jalan Serampang</span>, <span class=""extended-address"">Taman Pelangi</span>, <span class=""postal-code"">80400</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Friendly staff, comfortable environment and above all, great doctors to help diagnose and treat my illness when I'm under the weather. Overall, nothing short of a seamless experience here. Keep up the good work, Orchid Family Polyclinic team!"
1247,Columbia Asia Hospital - Iskandar Puteri,Nusajaya,Johor,"<span class=""street-address"">Persiaran Afiat</span>, <span class=""extended-address"">Taman Kesihatan Afiat</span>, <span class=""postal-code"">79250</span> <span class=""locality"">Nusajaya</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",4,"Service ok, doctor is professional."
1248,Columbia Asia Hospital - Iskandar Puteri,Nusajaya,Johor,"<span class=""street-address"">Persiaran Afiat</span>, <span class=""extended-address"">Taman Kesihatan Afiat</span>, <span class=""postal-code"">79250</span> <span class=""locality"">Nusajaya</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,". Colombia Asia Iskandar Puteri is among the best private hospitals. Dr Dimit treated me and made sure I received the right treatment and explained it clearly. The staff and nurses are truly nice and friendly. I was monitored well! Overall, I am pleased with the service."
1249,Columbia Asia Hospital - Iskandar Puteri,Nusajaya,Johor,"<span class=""street-address"">Persiaran Afiat</span>, <span class=""extended-address"">Taman Kesihatan Afiat</span>, <span class=""postal-code"">79250</span> <span class=""locality"">Nusajaya</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Good service.
Fast response.
Systematic system in place.
All staffs response politely."
1250,Columbia Asia Hospital - Iskandar Puteri,Nusajaya,Johor,"<span class=""street-address"">Persiaran Afiat</span>, <span class=""extended-address"">Taman Kesihatan Afiat</span>, <span class=""postal-code"">79250</span> <span class=""locality"">Nusajaya</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Pharmacy service very excellent... Explain well. Easy to understand
1251,Columbia Asia Hospital - Iskandar Puteri,Nusajaya,Johor,"<span class=""street-address"">Persiaran Afiat</span>, <span class=""extended-address"">Taman Kesihatan Afiat</span>, <span class=""postal-code"">79250</span> <span class=""locality"">Nusajaya</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Visiting Colombia Asia Hospital for my booster Dose… Waw!! Very good specialist Services.. great and Thank you very much
1252,KPJ Johor Specialist Hospital,Johor Bahru,Johor,"<span class=""street-address"">39B, Jalan Abdul Samad</span>, <span class=""extended-address"">Kolam Ayer</span>, <span class=""postal-code"">80100</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"This was hell place ..since they give the appointment date on 11.30am..i been here from 11.15 wth hell parking service .I been waiting here 1hr.30minutes...and the receptionist even don't have courtesy to tell that it's been 1st come n 1st serve until I go and check..it's already 1hr.30 minutes ,i been waiting here without eating anything.WHAT THE HELL GOING ON...GO GOVERNMENT ALSO SAME AND PAYING ALSO SAME SERVICE.
The question is if it's 1st come 1st serve what's the point must put the time 11.30am appointment.
Why the hand can't wrote in appointment card it's 11.30am appointment and it's 1st come 1st serve .

It's really unprofessional ways and ."
1253,KPJ Johor Specialist Hospital,Johor Bahru,Johor,"<span class=""street-address"">39B, Jalan Abdul Samad</span>, <span class=""extended-address"">Kolam Ayer</span>, <span class=""postal-code"">80100</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Terrible experience at the pharmacy counter. I have never waited so long to get a prescription - bloody one hour wait JUST TO GET THE PRESCRIPTION! That is just ridiculous!!!! And when we asked them for an estimate time when it can be done, the ladies at the counter merely said “just wait for your number to be called” instead of asking the pharmacists at the back how long more we have to take (which reflects their poor customer service). Really ruined the whole experience, cant believe how inefficient the whole system is."
1254,KPJ Johor Specialist Hospital,Johor Bahru,Johor,"<span class=""street-address"">39B, Jalan Abdul Samad</span>, <span class=""extended-address"">Kolam Ayer</span>, <span class=""postal-code"">80100</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Ortho never did a blood test despite seeing my dad 2days ones for heel wound dressing until his blood was infected with bacteria. Never touched the wound. Only nurses do dressing. Final solution amputate. No value given for life. Only money making from the unfortunate. I would strongly recommend Maria Hospital jln ngee heng, good caring doctors ,patients are always 1st."
1255,KPJ Johor Specialist Hospital,Johor Bahru,Johor,"<span class=""street-address"">39B, Jalan Abdul Samad</span>, <span class=""extended-address"">Kolam Ayer</span>, <span class=""postal-code"">80100</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",2,Very poor dispensary service. Claims out of stock and had to collect new stock so had to wait much longer. The wait for medicine is longer than the wait to see the doctor!!!
1256,KPJ Johor Specialist Hospital,Johor Bahru,Johor,"<span class=""street-address"">39B, Jalan Abdul Samad</span>, <span class=""extended-address"">Kolam Ayer</span>, <span class=""postal-code"">80100</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,This is the place will make u calming and intensely
1257,Klinik Achuta,Johor Bahru,Johor,"<span class=""street-address"">39, Jalan Indah 16/12</span>, <span class=""extended-address"">Taman Bukit Indah</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Always the best doctor and consaltent.
1258,Klinik Achuta,Johor Bahru,Johor,"<span class=""street-address"">39, Jalan Indah 16/12</span>, <span class=""extended-address"">Taman Bukit Indah</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Very compassionate and understanding doctor.
1259,Klinik Achuta,Johor Bahru,Johor,"<span class=""street-address"">39, Jalan Indah 16/12</span>, <span class=""extended-address"">Taman Bukit Indah</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Dr.Ramash is an amazing doctor and really friendly person. Passion and the chargers is are affordable...👍
1260,Klinik Achuta,Johor Bahru,Johor,"<span class=""street-address"">39, Jalan Indah 16/12</span>, <span class=""extended-address"">Taman Bukit Indah</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Not even once I have left this place feeling disappointed
1261,Klinik Achuta,Johor Bahru,Johor,"<span class=""street-address"">39, Jalan Indah 16/12</span>, <span class=""extended-address"">Taman Bukit Indah</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Friendly doctor & nurses and the charges is affordable
1262,Klinik Faizal dan Rakan-Rakan Larkin,Johor Bahru,Johor,"10 Taman Dataran, <span class=""street-address"">Jalan Dataran Larkin 2</span>, <span class=""extended-address"">Johor Bahru</span>, <span class=""postal-code"">80350</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"There is this one Malay lady at the reception, I went there on 10 April 2022 8pm. She was so rude. People can even leave the clinic because of the attitude. Dear clinic management please take action on this specific Malay lady. She treat us like a dog."
1263,Klinik Faizal dan Rakan-Rakan Larkin,Johor Bahru,Johor,"10 Taman Dataran, <span class=""street-address"">Jalan Dataran Larkin 2</span>, <span class=""extended-address"">Johor Bahru</span>, <span class=""postal-code"">80350</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Spacious new clinic. Medicines are not overpriced. Registration takes about a minute.
1264,Klinik Faizal dan Rakan-Rakan Larkin,Johor Bahru,Johor,"10 Taman Dataran, <span class=""street-address"">Jalan Dataran Larkin 2</span>, <span class=""extended-address"">Johor Bahru</span>, <span class=""postal-code"">80350</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,kind and helpful doctor.
1265,Klinik Faizal dan Rakan-Rakan Larkin,Johor Bahru,Johor,"10 Taman Dataran, <span class=""street-address"">Jalan Dataran Larkin 2</span>, <span class=""extended-address"">Johor Bahru</span>, <span class=""postal-code"">80350</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Manners staff is not there directly !!! I'm dumb, I don't know ... I'm done with the treatment, don't say anything2..shut up and keep going into the room..we're not there, we're stupid people. If we want to go out, we don't see a button on the door, ask for diorg to open the door, call pon to shut up ... next time learn a little manners!"
1266,Klinik Faizal dan Rakan-Rakan Larkin,Johor Bahru,Johor,"10 Taman Dataran, <span class=""street-address"">Jalan Dataran Larkin 2</span>, <span class=""extended-address"">Johor Bahru</span>, <span class=""postal-code"">80350</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Clinic assistants: Very rude (rude and not friendly at all) especially Indian clinic assistants.

I wonder how the owner chooses workers.

The person in charge of the counter should be friendly and welcome to every patient. Org is already sick again and there is heartache.

Our first and last.

Price: A bit expensive, if expensive tiptop service xde problem. We already have a private clinic, which means we can afford to pay. Don't use the service track because you don't have money.

Doctor: It's normal

Conclusion: Better not come from regret."
1267,Shinewave Retreat - Rehabilitation centre & psychology counselling,Johor Bahru,Johor,"<span class=""street-address"">No 15, Jalan Bukit Kempas 2/1</span>, <span class=""extended-address"">Taman Bukit Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,A Perfect Module and A Pioneer Psychiatrist
1268,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Very clean, Awesome Doctors and very good medicines. All the staff's are very good. One of the best hospital. I give 5 stars for Columbia Asia Hospital."
1269,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"If you are looking for dermatologist, highly recommend Dr Lee Yoong Wei. She's very professional, informative and took time to assess and explain my sister's and my eczema condition. Not like other doctors whom we have seen previously elsewhere who diagnose and give medication by just looking at our skin - which did not help.

Very smooth process from registration to outpatient clinic to payment and taking medication."
1270,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"I have been here 3 times to check up with the gynaecologist, the staff and doctors are all very professional and friendly. The surrounding is clean and parking area are plentiful. Great hospital to consider if you would want to get ops and such."
1271,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"I gave birth and have my baby checkup at the hospital. The services is good and I can feel that it’s getting even better. it’s an affordable private hospital. Thanks Dr. Eliza for my smooth delivery, Dr. Quek for taking care of my baby. The staff at the counter are very helpful."
1272,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Today we had plour medical checkup and I can't thank the staff enough for being so supportive and nice to us. The doctors in Columbia Asia Hospital are super attentive and helpful. ❤️
